date,code,days,settle
1996-08-31,CME_CLN1998,661,17.799999237060547
1998-06-30,CME_CLN1999,357,16.84000015258789
1998-07-31,CME_CLN1999,326,16.229999542236328
1998-08-31,CME_CLN1999,295,15.329999923706055
1998-09-30,CME_CLN1999,265,16.790000915527344
1998-10-31,CME_CLN1999,235,15.569999694824219
1998-11-30,CME_CLN1999,204,13.5
1999-02-28,CME_CLN1999,116,12.630000114440918
1999-01-31,CME_CLN1999,144,13.069999694824219
1999-03-31,CME_CLN1999,83,16.6299991607666
1999-04-30,CME_CLN1999,53,18.34000015258789
1999-05-31,CME_CLN1999,25,16.84000015258789
1998-05-31,CME_CLN1999,389,17.520000457763672
1998-12-31,CME_CLN1999,173,12.949999809265137
1999-06-30,CME_CLN1999,0,17.610000610351562
1998-04-30,CME_CLN1999,418,17.670000076293945
1998-02-28,CME_CLN1999,480,17.850000381469727
1998-03-31,CME_CLN1999,448,17.360000610351562
1997-02-28,CME_CLN1999,844,19.860000610351562
1997-03-31,CME_CLN1999,813,20.260000228881836
1997-04-30,CME_CLN1999,783,19.920000076293945
1997-06-30,CME_CLN1999,722,19.920000076293945
1997-07-31,CME_CLN1999,691,19.90999984741211
1997-05-31,CME_CLN1999,753,20.149999618530273
1997-09-30,CME_CLN1999,630,20.149999618530273
1997-10-31,CME_CLN1999,599,19.84000015258789
1997-11-30,CME_CLN1999,573,19.299999237060547
1997-12-31,CME_CLN1999,538,18.610000610351562
1998-01-31,CME_CLN1999,508,18.489999771118164
1997-08-31,CME_CLN1999,662,19.670000076293945
1999-11-30,CME_CLN2000,203,20.549999237060547
1999-07-31,CME_CLN2000,326,18.790000915527344
1999-08-31,CME_CLN2000,294,19.510000228881836
1999-09-30,CME_CLN2000,264,20.579999923706055
1999-10-31,CME_CLN2000,235,20.280000686645508
1999-12-31,CME_CLN2000,173,22.0
1999-06-30,CME_CLN2000,356,18.190000534057617
2000-02-29,CME_CLN2000,112,26.739999771118164
2000-03-31,CME_CLN2000,81,26.040000915527344
2000-06-30,CME_CLN2000,0,33.04999923706055
2000-04-30,CME_CLN2000,53,25.479999542236328
2000-05-31,CME_CLN2000,20,29.010000228881836
2000-01-31,CME_CLN2000,141,24.709999084472656
1999-05-31,CME_CLN2000,389,16.219999313354492
1998-05-31,CME_CLN2000,753,17.950000762939453
1999-03-31,CME_CLN2000,447,15.800000190734863
1998-03-31,CME_CLN2000,812,17.389999389648438
1998-04-30,CME_CLN2000,782,17.860000610351562
1998-06-30,CME_CLN2000,721,17.540000915527344
1998-07-31,CME_CLN2000,690,17.040000915527344
1998-08-31,CME_CLN2000,659,16.790000915527344
1999-04-30,CME_CLN2000,417,16.65999984741211
1998-10-31,CME_CLN2000,599,16.969999313354492
1998-11-30,CME_CLN2000,568,15.779999732971191
1998-12-31,CME_CLN2000,537,14.720000267028809
1999-01-31,CME_CLN2000,508,14.449999809265137
1999-02-28,CME_CLN2000,480,13.699999809265137
1998-09-30,CME_CLN2000,629,17.600000381469727
2000-06-30,CME_CLN2001,356,25.8700008392334
2000-07-31,CME_CLN2001,325,25.420000076293945
2000-09-30,CME_CLN2001,265,28.940000534057617
2000-10-31,CME_CLN2001,233,28.450000762939453
2000-11-30,CME_CLN2001,203,28.8700008392334
2000-12-31,CME_CLN2001,174,24.920000076293945
2001-03-31,CME_CLN2001,83,26.600000381469727
2001-02-28,CME_CLN2001,113,27.110000610351562
2000-05-31,CME_CLN2001,386,23.8700008392334
2001-04-30,CME_CLN2001,52,28.860000610351562
2001-05-31,CME_CLN2001,21,28.3700008392334
2001-06-30,CME_CLN2001,0,26.579999923706055
2001-01-31,CME_CLN2001,141,26.59000015258789
2000-04-30,CME_CLN2001,419,22.43000030517578
2000-08-31,CME_CLN2001,294,28.209999084472656
2000-02-29,CME_CLN2001,478,21.31999969482422
2000-03-31,CME_CLN2001,447,22.65999984741211
1999-02-28,CME_CLN2001,846,14.5
1999-03-31,CME_CLN2001,813,15.979999542236328
1999-04-30,CME_CLN2001,783,16.739999771118164
1999-05-31,CME_CLN2001,755,16.420000076293945
1999-07-31,CME_CLN2001,692,17.600000381469727
1999-06-30,CME_CLN2001,722,17.81999969482422
1999-09-30,CME_CLN2001,630,18.549999237060547
1999-10-31,CME_CLN2001,601,18.510000228881836
1999-11-30,CME_CLN2001,569,17.81999969482422
1999-12-31,CME_CLN2001,539,18.84000015258789
2000-01-31,CME_CLN2001,507,20.530000686645508
1999-08-31,CME_CLN2001,660,18.010000228881836
2001-10-31,CME_CLN2002,232,21.559999465942383
2001-06-30,CME_CLN2002,356,24.920000076293945
2001-07-31,CME_CLN2002,324,24.260000228881836
2001-08-31,CME_CLN2002,293,25.360000610351562
2001-09-30,CME_CLN2002,265,23.59000015258789
2001-11-30,CME_CLN2002,202,20.329999923706055
2002-05-31,CME_CLN2002,20,25.309999465942383
2002-01-31,CME_CLN2002,140,20.299999237060547
2002-06-30,CME_CLN2002,0,25.530000686645508
2002-02-28,CME_CLN2002,112,21.989999771118164
2002-03-31,CME_CLN2002,84,26.31999969482422
2002-04-30,CME_CLN2002,51,26.93000030517578
2001-05-31,CME_CLN2002,385,25.850000381469727
2001-12-31,CME_CLN2002,171,20.530000686645508
2001-04-30,CME_CLN2002,416,25.719999313354492
2000-05-31,CME_CLN2002,750,20.959999084472656
2001-02-28,CME_CLN2002,477,23.950000762939453
2001-03-31,CME_CLN2002,447,24.479999542236328
2000-02-29,CME_CLN2002,842,19.329999923706055
2000-03-31,CME_CLN2002,811,20.889999389648438
2000-04-30,CME_CLN2002,783,20.479999542236328
2000-06-30,CME_CLN2002,720,22.799999237060547
2000-07-31,CME_CLN2002,689,23.3799991607666
1999-09-30,CME_CLN2002,1016,17.3700008392334
2000-09-30,CME_CLN2002,629,25.780000686645508
2000-10-31,CME_CLN2002,597,24.290000915527344
2000-11-30,CME_CLN2002,567,24.719999313354492
2000-12-31,CME_CLN2002,538,22.8700008392334
2001-01-31,CME_CLN2002,505,23.399999618530273
2000-08-31,CME_CLN2002,658,25.110000610351562
2002-06-30,CME_CLN2003,357,24.579999923706055
2002-07-31,CME_CLN2003,324,24.559999465942383
2002-08-31,CME_CLN2003,294,26.149999618530273
2002-09-30,CME_CLN2003,263,25.8700008392334
2002-10-31,CME_CLN2003,232,24.969999313354492
2002-11-30,CME_CLN2003,205,25.18000030517578
2003-02-28,CME_CLN2003,112,31.979999542236328
2003-01-31,CME_CLN2003,140,29.920000076293945
2003-03-31,CME_CLN2003,81,28.219999313354492
2003-04-30,CME_CLN2003,51,25.459999084472656
2003-05-31,CME_CLN2003,21,29.549999237060547
2002-05-31,CME_CLN2003,385,23.65999984741211
2002-12-31,CME_CLN2003,171,26.81999969482422
2003-06-30,CME_CLN2003,0,30.6200008392334
2002-04-30,CME_CLN2003,416,24.209999084472656
2002-02-28,CME_CLN2003,477,21.549999237060547
2001-02-28,CME_CLN2003,842,21.829999923706055
2001-03-31,CME_CLN2003,812,22.829999923706055
2001-04-30,CME_CLN2003,781,23.579999923706055
2001-05-31,CME_CLN2003,750,23.700000762939453
2001-06-30,CME_CLN2003,721,23.299999237060547
2001-07-31,CME_CLN2003,689,22.639999389648438
2002-03-31,CME_CLN2003,449,23.899999618530273
2001-09-30,CME_CLN2003,630,22.350000381469727
2001-10-31,CME_CLN2003,597,20.989999771118164
2001-11-30,CME_CLN2003,567,20.979999542236328
2001-12-31,CME_CLN2003,536,20.899999618530273
2002-01-31,CME_CLN2003,505,20.799999237060547
2001-08-31,CME_CLN2003,658,23.209999084472656
2003-06-30,CME_CLN2004,358,25.989999771118164
2003-07-31,CME_CLN2004,327,26.719999313354492
2003-08-31,CME_CLN2004,298,27.350000381469727
2003-09-30,CME_CLN2004,266,26.65999984741211
2003-10-31,CME_CLN2004,235,27.200000762939453
2003-11-30,CME_CLN2004,209,28.299999237060547
2004-02-29,CME_CLN2004,116,33.79999923706055
2004-01-31,CME_CLN2004,144,30.510000228881836
2004-03-31,CME_CLN2004,83,34.54999923706055
2004-04-30,CME_CLN2004,53,37.08000183105469
2004-05-31,CME_CLN2004,25,39.880001068115234
2003-05-31,CME_CLN2004,389,25.020000457763672
2003-12-31,CME_CLN2004,174,30.299999237060547
2003-04-30,CME_CLN2004,419,24.15999984741211
2004-06-30,CME_CLN2004,0,38.11000061035156
2003-02-28,CME_CLN2004,480,25.479999542236328
2002-02-28,CME_CLN2004,845,21.239999771118164
2002-03-31,CME_CLN2004,817,22.8700008392334
2002-04-30,CME_CLN2004,784,22.93000030517578
2002-05-31,CME_CLN2004,753,22.68000030517578
2002-06-30,CME_CLN2004,725,23.239999771118164
2002-07-31,CME_CLN2004,692,23.299999237060547
2003-03-31,CME_CLN2004,449,24.829999923706055
2002-09-30,CME_CLN2004,631,23.18000030517578
2002-10-31,CME_CLN2004,600,23.079999923706055
2002-11-30,CME_CLN2004,573,23.34000015258789
2002-12-31,CME_CLN2004,539,23.299999237060547
2003-01-31,CME_CLN2004,508,24.860000610351562
2002-08-31,CME_CLN2004,662,24.31999969482422
2004-06-30,CME_CLN2005,356,35.04999923706055
2004-07-31,CME_CLN2005,326,39.220001220703125
2004-08-31,CME_CLN2005,294,39.31999969482422
2004-09-30,CME_CLN2005,264,44.7599983215332
2004-10-31,CME_CLN2005,235,48.790000915527344
2004-11-30,CME_CLN2005,203,47.68000030517578
2005-02-28,CME_CLN2005,113,52.380001068115234
2005-01-31,CME_CLN2005,141,48.099998474121094
2005-03-31,CME_CLN2005,82,56.90999984741211
2005-04-30,CME_CLN2005,53,51.45000076293945
2005-05-31,CME_CLN2005,21,51.970001220703125
2004-05-31,CME_CLN2005,389,35.06999969482422
2004-12-31,CME_CLN2005,173,42.790000915527344
2005-06-30,CME_CLN2005,0,58.900001525878906
2004-04-30,CME_CLN2005,417,32.43000030517578
2004-02-29,CME_CLN2005,480,29.829999923706055
2004-03-31,CME_CLN2005,447,30.889999389648438
2003-02-28,CME_CLN2005,844,23.809999465942383
2003-03-31,CME_CLN2005,813,23.93000030517578
2003-04-30,CME_CLN2005,783,23.709999084472656
2003-06-30,CME_CLN2005,722,24.350000381469727
2003-07-31,CME_CLN2005,691,24.670000076293945
2003-05-31,CME_CLN2005,753,24.100000381469727
2003-09-30,CME_CLN2005,630,25.229999542236328
2003-10-31,CME_CLN2005,599,25.559999465942383
2003-11-30,CME_CLN2005,573,26.079999923706055
2003-12-31,CME_CLN2005,538,27.469999313354492
2004-01-31,CME_CLN2005,508,27.90999984741211
2003-08-31,CME_CLN2005,662,24.829999923706055
2005-11-30,CME_CLN2006,202,59.650001525878906
2005-06-30,CME_CLN2006,355,58.91999816894531
2005-08-31,CME_CLN2006,293,69.16999816894531
2005-09-30,CME_CLN2006,263,67.04000091552734
2005-10-31,CME_CLN2006,232,61.27000045776367
2005-12-31,CME_CLN2006,172,63.25
2005-05-31,CME_CLN2006,385,52.75
2006-02-28,CME_CLN2006,112,64.83000183105469
2006-03-31,CME_CLN2006,81,68.66999816894531
2006-04-30,CME_CLN2006,53,73.5
2006-05-31,CME_CLN2006,20,71.29000091552734
2006-06-30,CME_CLN2006,0,68.94000244140625
2006-01-31,CME_CLN2006,140,70.01000213623047
2005-04-30,CME_CLN2006,417,52.45000076293945
2005-07-31,CME_CLN2006,326,63.209999084472656
2005-02-28,CME_CLN2006,477,47.689998626708984
2004-03-31,CME_CLN2006,811,29.43000030517578
2004-04-30,CME_CLN2006,781,30.170000076293945
2004-05-31,CME_CLN2006,753,32.66999816894531
2004-06-30,CME_CLN2006,720,33.25
2004-07-31,CME_CLN2006,690,37.040000915527344
2004-08-31,CME_CLN2006,658,36.439998626708984
2004-02-29,CME_CLN2006,844,28.200000762939453
2004-10-31,CME_CLN2006,599,44.56999969482422
2004-11-30,CME_CLN2006,567,43.83000183105469
2004-12-31,CME_CLN2006,537,40.470001220703125
2005-03-31,CME_CLN2006,446,55.029998779296875
2005-01-31,CME_CLN2006,505,44.470001220703125
2004-09-30,CME_CLN2006,628,39.939998626708984
2006-07-31,CME_CLN2007,324,78.4000015258789
2006-08-31,CME_CLN2007,293,75.16000366210938
2006-09-30,CME_CLN2007,264,68.1500015258789
2006-10-31,CME_CLN2007,232,65.31999969482422
2006-11-30,CME_CLN2007,202,67.8499984741211
2006-12-31,CME_CLN2007,173,65.04000091552734
2007-03-31,CME_CLN2007,82,68.25
2007-02-28,CME_CLN2007,112,64.69999694824219
2007-04-30,CME_CLN2007,51,67.20999908447266
2007-05-31,CME_CLN2007,20,64.01000213623047
2007-06-30,CME_CLN2007,0,68.19000244140625
2006-06-30,CME_CLN2007,355,76.19000244140625
2007-01-31,CME_CLN2007,140,60.66999816894531
2006-05-31,CME_CLN2007,385,74.1500015258789
2006-04-30,CME_CLN2007,418,74.9800033569336
2006-03-31,CME_CLN2007,446,69.7699966430664
2005-03-31,CME_CLN2007,811,52.810001373291016
2005-04-30,CME_CLN2007,782,50.779998779296875
2005-05-31,CME_CLN2007,750,51.41999816894531
2005-06-30,CME_CLN2007,720,57.88999938964844
2005-07-31,CME_CLN2007,691,61.810001373291016
2005-08-31,CME_CLN2007,658,66.4800033569336
2005-02-28,CME_CLN2007,842,44.689998626708984
2005-10-31,CME_CLN2007,597,60.11000061035156
2005-11-30,CME_CLN2007,567,59.810001373291016
2005-12-31,CME_CLN2007,537,64.22000122070312
2006-01-31,CME_CLN2007,505,70.5199966430664
2006-02-28,CME_CLN2007,477,67.72000122070312
2005-09-30,CME_CLN2007,628,64.9800033569336
2007-07-31,CME_CLN2008,328,73.55999755859375
2007-08-31,CME_CLN2008,297,70.29000091552734
2007-09-30,CME_CLN2008,269,76.55000305175781
2007-10-31,CME_CLN2008,236,88.16000366210938
2007-11-30,CME_CLN2008,206,86.38999938964844
2007-12-31,CME_CLN2008,175,93.44999694824219
2008-03-31,CME_CLN2008,84,100.55999755859375
2008-02-29,CME_CLN2008,115,100.63999938964844
2008-04-30,CME_CLN2008,54,112.7300033569336
2008-05-31,CME_CLN2008,24,127.3499984741211
2008-06-30,CME_CLN2008,0,133.75
2007-06-30,CME_CLN2008,360,72.4000015258789
2008-01-31,CME_CLN2008,144,91.0999984741211
2007-05-31,CME_CLN2008,389,69.52999877929688
2006-04-30,CME_CLN2008,787,72.76000213623047
2007-03-31,CME_CLN2008,451,70.08000183105469
2006-02-28,CME_CLN2008,846,67.30999755859375
2006-03-31,CME_CLN2008,815,68.66000366210938
2006-05-31,CME_CLN2008,754,71.91000366210938
2006-06-30,CME_CLN2008,724,73.91000366210938
2006-08-31,CME_CLN2008,662,74.76000213623047
2006-07-31,CME_CLN2008,693,76.76000213623047
2006-10-31,CME_CLN2008,601,67.58000183105469
2006-11-30,CME_CLN2008,571,70.04000091552734
2006-12-31,CME_CLN2008,542,67.5999984741211
2007-01-31,CME_CLN2008,509,63.52000045776367
2007-02-28,CME_CLN2008,481,68.0
2006-09-30,CME_CLN2008,633,68.94000244140625
2007-04-30,CME_CLN2008,420,71.48999786376953
2008-05-31,CME_CLN2009,389,125.51000213623047
2008-07-31,CME_CLN2009,327,124.9000015258789
2008-06-30,CME_CLN2009,358,140.8699951171875
2007-12-31,CME_CLN2009,540,88.13999938964844
2008-02-29,CME_CLN2009,480,98.23999786376953
2008-01-31,CME_CLN2009,509,88.98999786376953
2008-08-31,CME_CLN2009,298,117.4800033569336
2008-03-31,CME_CLN2009,449,95.9800033569336
2008-09-30,CME_CLN2009,266,102.2699966430664
2009-04-30,CME_CLN2009,54,52.279998779296875
2008-11-30,CME_CLN2009,207,61.20000076293945
2008-12-31,CME_CLN2009,174,54.310001373291016
2009-01-31,CME_CLN2009,144,51.16999816894531
2009-02-28,CME_CLN2009,116,48.97999954223633
2009-03-31,CME_CLN2009,84,52.849998474121094
2009-05-31,CME_CLN2009,25,66.30999755859375
2009-06-30,CME_CLN2009,0,66.93000030517578
2007-11-30,CME_CLN2009,571,83.4800033569336
2008-10-31,CME_CLN2009,235,72.25
2007-10-31,CME_CLN2009,601,82.9000015258789
2008-04-30,CME_CLN2009,419,106.97000122070312
2007-08-31,CME_CLN2009,662,69.13999938964844
2007-09-30,CME_CLN2009,634,73.62000274658203
2006-02-28,CME_CLN2009,1211,66.52999877929688
2006-03-31,CME_CLN2009,1180,67.62000274658203
2006-04-30,CME_CLN2009,1152,71.06999969482422
2006-05-31,CME_CLN2009,1119,70.12000274658203
2006-07-31,CME_CLN2009,1058,74.76000213623047
2006-08-31,CME_CLN2009,1027,72.7300033569336
2006-09-30,CME_CLN2009,998,67.54000091552734
2006-10-31,CME_CLN2009,966,67.04000091552734
2006-06-30,CME_CLN2009,1089,71.94000244140625
2006-12-31,CME_CLN2009,907,67.19000244140625
2007-01-31,CME_CLN2009,874,63.45000076293945
2007-02-28,CME_CLN2009,846,68.25
2007-03-31,CME_CLN2009,816,69.0
2007-04-30,CME_CLN2009,785,71.19000244140625
2007-05-31,CME_CLN2009,754,69.87999725341797
2007-06-30,CME_CLN2009,725,72.44999694824219
2006-11-30,CME_CLN2009,936,69.55000305175781
2007-07-31,CME_CLN2009,693,71.97000122070312
2009-03-31,CME_CLN2010,448,62.34000015258789
2009-02-28,CME_CLN2010,480,56.119998931884766
2009-01-31,CME_CLN2010,508,58.13999938964844
2008-12-31,CME_CLN2010,538,63.54999923706055
2008-07-31,CME_CLN2010,691,122.72000122070312
2008-09-30,CME_CLN2010,630,104.7300033569336
2008-08-31,CME_CLN2010,662,117.27999877929688
2008-06-30,CME_CLN2010,722,138.4199981689453
2009-04-30,CME_CLN2010,418,62.25
2008-11-30,CME_CLN2010,571,70.4800033569336
2009-05-31,CME_CLN2010,389,71.44000244140625
2010-03-31,CME_CLN2010,83,84.56999969482422
2009-07-31,CME_CLN2010,326,77.47000122070312
2009-08-31,CME_CLN2010,295,75.08999633789062
2009-09-30,CME_CLN2010,265,74.33000183105469
2009-10-31,CME_CLN2010,235,80.45999908447266
2009-11-30,CME_CLN2010,204,82.8499984741211
2009-12-31,CME_CLN2010,173,82.0999984741211
2010-01-31,CME_CLN2010,144,75.08000183105469
2010-02-28,CME_CLN2010,116,80.70999908447266
2008-05-31,CME_CLN2010,753,123.98999786376953
2010-04-30,CME_CLN2010,53,88.36000061035156
2010-05-31,CME_CLN2010,25,73.97000122070312
2010-06-30,CME_CLN2010,0,77.20999908447266
2009-06-30,CME_CLN2010,357,75.13999938964844
2008-04-30,CME_CLN2010,783,104.7300033569336
2008-10-31,CME_CLN2010,599,78.44000244140625
2008-02-29,CME_CLN2010,844,97.23999786376953
2008-03-31,CME_CLN2010,813,94.11000061035156
2006-02-28,CME_CLN2010,1575,65.72000122070312
2006-03-31,CME_CLN2010,1544,66.61000061035156
2006-04-30,CME_CLN2010,1516,69.86000061035156
2006-05-31,CME_CLN2010,1483,68.75
2006-07-31,CME_CLN2010,1422,72.8499984741211
2006-08-31,CME_CLN2010,1391,70.7699966430664
2006-09-30,CME_CLN2010,1362,65.73999786376953
2006-10-31,CME_CLN2010,1330,65.7300033569336
2006-11-30,CME_CLN2010,1300,68.75
2006-12-31,CME_CLN2010,1271,66.5
2007-01-31,CME_CLN2010,1238,63.279998779296875
2006-06-30,CME_CLN2010,1453,70.33000183105469
2007-03-31,CME_CLN2010,1180,67.41999816894531
2008-01-31,CME_CLN2010,873,88.0
2007-02-28,CME_CLN2010,1210,67.97000122070312
2007-12-31,CME_CLN2010,904,85.72000122070312
2007-11-30,CME_CLN2010,935,82.77999877929688
2007-09-30,CME_CLN2010,998,72.13999938964844
2007-10-31,CME_CLN2010,965,81.05000305175781
2007-08-31,CME_CLN2010,1026,68.41999816894531
2007-07-31,CME_CLN2010,1057,71.2300033569336
2007-06-30,CME_CLN2010,1089,71.80999755859375
2007-05-31,CME_CLN2010,1118,69.33000183105469
2007-04-30,CME_CLN2010,1149,69.69999694824219
2009-09-30,CME_CLN2011,629,77.2699966430664
2009-12-31,CME_CLN2011,537,85.95999908447266
2009-11-30,CME_CLN2011,568,87.5
2009-10-31,CME_CLN2011,599,83.69999694824219
2010-01-31,CME_CLN2011,508,79.66999816894531
2009-08-31,CME_CLN2011,659,77.81999969482422
2009-03-31,CME_CLN2011,812,67.5
2009-06-30,CME_CLN2011,721,78.25
2009-05-31,CME_CLN2011,753,74.30999755859375
2009-04-30,CME_CLN2011,782,66.9800033569336
2009-02-28,CME_CLN2011,844,60.880001068115234
2009-01-31,CME_CLN2011,872,62.220001220703125
2010-02-28,CME_CLN2011,480,83.33000183105469
2009-07-31,CME_CLN2011,690,79.62000274658203
2010-03-31,CME_CLN2011,447,86.0999984741211
2011-04-30,CME_CLN2011,53,114.43000030517578
2010-05-31,CME_CLN2011,389,80.69000244140625
2010-06-30,CME_CLN2011,356,79.62999725341797
2010-07-31,CME_CLN2011,326,83.58999633789062
2010-08-31,CME_CLN2011,294,79.38999938964844
2010-09-30,CME_CLN2011,264,84.69000244140625
2010-10-31,CME_CLN2011,235,84.61000061035156
2010-11-30,CME_CLN2011,203,86.05000305175781
2010-12-31,CME_CLN2011,172,94.05999755859375
2011-01-31,CME_CLN2011,141,97.52999877929688
2011-02-28,CME_CLN2011,113,100.11000061035156
2011-03-31,CME_CLN2011,82,107.70999908447266
2011-05-31,CME_CLN2011,21,102.69999694824219
2011-06-30,CME_CLN2011,0,93.4000015258789
2008-11-30,CME_CLN2011,935,76.69000244140625
2010-04-30,CME_CLN2011,417,93.01000213623047
2008-10-31,CME_CLN2011,963,83.41000366210938
2008-12-31,CME_CLN2011,902,68.69999694824219
2008-08-31,CME_CLN2011,1026,117.01000213623047
2006-02-28,CME_CLN2011,1939,64.81999969482422
2006-03-31,CME_CLN2011,1908,65.69999694824219
2006-04-30,CME_CLN2011,1880,68.88999938964844
2006-05-31,CME_CLN2011,1847,67.62000274658203
2006-06-30,CME_CLN2011,1817,69.05000305175781
2006-07-31,CME_CLN2011,1786,71.4000015258789
2006-08-31,CME_CLN2011,1755,69.16999816894531
2006-09-30,CME_CLN2011,1726,64.13999938964844
2006-11-30,CME_CLN2011,1664,67.91999816894531
2006-12-31,CME_CLN2011,1635,65.87000274658203
2007-01-31,CME_CLN2011,1602,63.060001373291016
2007-02-28,CME_CLN2011,1574,67.5199966430664
2007-03-31,CME_CLN2011,1544,66.5
2007-04-30,CME_CLN2011,1513,68.62999725341797
2007-05-31,CME_CLN2011,1482,68.9000015258789
2006-10-31,CME_CLN2011,1694,64.52999877929688
2007-07-31,CME_CLN2011,1421,70.91999816894531
2007-06-30,CME_CLN2011,1453,71.30999755859375
2008-07-31,CME_CLN2011,1055,120.94999694824219
2008-06-30,CME_CLN2011,1086,136.64999389648438
2008-05-31,CME_CLN2011,1117,123.76000213623047
2008-04-30,CME_CLN2011,1147,104.01000213623047
2008-03-31,CME_CLN2011,1177,93.72000122070312
2008-02-29,CME_CLN2011,1208,97.0
2008-09-30,CME_CLN2011,994,105.31999969482422
2007-12-31,CME_CLN2011,1268,85.4000015258789
2007-11-30,CME_CLN2011,1299,82.94999694824219
2007-10-31,CME_CLN2011,1329,80.66999816894531
2007-09-30,CME_CLN2011,1362,71.43000030517578
2007-08-31,CME_CLN2011,1390,68.12000274658203
2008-01-31,CME_CLN2011,1237,88.1500015258789
2011-01-31,CME_CLN2012,506,99.83000183105469
2010-12-31,CME_CLN2012,537,93.87000274658203
2010-11-30,CME_CLN2012,568,87.51000213623047
2010-10-31,CME_CLN2012,600,86.62000274658203
2010-09-30,CME_CLN2012,629,87.23999786376953
2010-08-31,CME_CLN2012,659,82.54000091552734
2010-07-31,CME_CLN2012,691,85.05999755859375
2010-04-30,CME_CLN2012,782,93.91000366210938
2010-05-31,CME_CLN2012,754,82.56999969482422
2010-03-31,CME_CLN2012,812,86.80999755859375
2010-02-28,CME_CLN2012,845,84.73999786376953
2010-01-31,CME_CLN2012,873,82.05000305175781
2009-12-31,CME_CLN2012,902,87.9000015258789
2010-06-30,CME_CLN2012,721,81.05000305175781
2011-02-28,CME_CLN2012,478,100.5999984741211
2012-06-30,CME_CLN2012,0,81.80000305175781
2011-04-30,CME_CLN2012,418,112.94999694824219
2009-11-30,CME_CLN2012,933,89.69999694824219
2012-05-31,CME_CLN2012,20,86.52999877929688
2012-04-30,CME_CLN2012,51,105.26000213623047
2012-03-31,CME_CLN2012,82,104.02999877929688
2012-02-29,CME_CLN2012,112,108.25
2012-01-31,CME_CLN2012,141,99.9000015258789
2011-03-31,CME_CLN2012,447,106.55000305175781
2011-12-31,CME_CLN2012,173,99.37999725341797
2011-10-31,CME_CLN2012,233,92.43000030517578
2011-09-30,CME_CLN2012,264,80.83999633789062
2011-08-31,CME_CLN2012,294,91.20999908447266
2011-07-31,CME_CLN2012,327,99.81999969482422
2011-06-30,CME_CLN2012,356,100.16999816894531
2011-05-31,CME_CLN2012,386,105.0999984741211
2011-11-30,CME_CLN2012,203,99.87000274658203
2009-10-31,CME_CLN2012,964,85.52999877929688
2009-09-30,CME_CLN2012,994,79.18000030517578
2006-11-30,CME_CLN2012,2029,67.19999694824219
2008-01-31,CME_CLN2012,1602,88.5999984741211
2007-12-31,CME_CLN2012,1633,85.37000274658203
2007-11-30,CME_CLN2012,1664,83.2300033569336
2007-10-31,CME_CLN2012,1694,80.52999877929688
2007-09-30,CME_CLN2012,1727,71.22000122070312
2007-07-31,CME_CLN2012,1786,70.83000183105469
2008-02-29,CME_CLN2012,1573,97.13999938964844
2007-06-30,CME_CLN2012,1818,70.93000030517578
2007-04-30,CME_CLN2012,1878,67.91999816894531
2007-03-31,CME_CLN2012,1909,65.94999694824219
2007-02-28,CME_CLN2012,1939,67.16999816894531
2007-01-31,CME_CLN2012,1967,62.91999816894531
2006-12-31,CME_CLN2012,2000,65.26000213623047
2009-08-31,CME_CLN2012,1024,79.61000061035156
2007-05-31,CME_CLN2012,1847,68.61000061035156
2008-03-31,CME_CLN2012,1542,93.55999755859375
2007-08-31,CME_CLN2012,1755,68.04000091552734
2008-05-31,CME_CLN2012,1482,124.20999908447266
2008-04-30,CME_CLN2012,1512,103.93000030517578
2009-06-30,CME_CLN2012,1086,80.22000122070312
2009-05-31,CME_CLN2012,1118,76.16999816894531
2009-04-30,CME_CLN2012,1147,69.01000213623047
2009-03-31,CME_CLN2012,1177,70.25
2009-02-28,CME_CLN2012,1209,64.30999755859375
2009-01-31,CME_CLN2012,1237,64.58000183105469
2009-07-31,CME_CLN2012,1055,81.58999633789062
2008-11-30,CME_CLN2012,1300,80.58999633789062
2008-10-31,CME_CLN2012,1328,86.63999938964844
2008-09-30,CME_CLN2012,1359,105.7300033569336
2008-08-31,CME_CLN2012,1391,116.94999694824219
2008-07-31,CME_CLN2012,1420,119.54000091552734
2008-06-30,CME_CLN2012,1451,136.05999755859375
2008-12-31,CME_CLN2012,1267,70.97000122070312
2011-12-31,CME_CLN2013,538,95.95999908447266
2011-11-30,CME_CLN2013,568,94.97000122070312
2011-10-31,CME_CLN2013,598,90.94999694824219
2011-09-30,CME_CLN2013,629,83.25
2011-08-31,CME_CLN2013,659,92.16000366210938
2011-07-31,CME_CLN2013,692,101.7699966430664
2011-06-30,CME_CLN2013,721,100.8499984741211
2011-03-31,CME_CLN2013,812,103.3499984741211
2011-04-30,CME_CLN2013,783,109.30999755859375
2011-02-28,CME_CLN2013,843,99.33000183105469
2011-01-31,CME_CLN2013,871,99.05000305175781
2010-12-31,CME_CLN2013,902,92.81999969482422
2010-11-30,CME_CLN2013,933,87.6500015258789
2012-01-31,CME_CLN2013,506,98.94999694824219
2011-05-31,CME_CLN2013,751,103.38999938964844
2012-02-29,CME_CLN2013,477,105.11000061035156
2010-10-31,CME_CLN2013,965,87.19999694824219
2012-04-30,CME_CLN2013,416,104.19000244140625
2013-06-30,CME_CLN2013,0,95.4000015258789
2013-05-31,CME_CLN2013,20,91.97000122070312
